word	shaw	ipa	pos	var	confidence	notes
propranolol	𐑐𐑮𐑴𐑐𐑮𐑨𐑯𐑩𐑤𐑪𐑤	proʊˈprænəˌlɒl	NN1	GenAm	89	shave_says:[𐑐𐑮𐑴𐑐𐑮𐑨𐑯𐑴𐑤𐑩𐑤 / 𐑐𐑮𐑪𐑐𐑮𐑩𐑯𐑴𐑤𐑩𐑤 / 𐑐𐑮𐑪𐑐𐑮𐑩𐑯𐑩𐑤𐑩𐑤 / 𐑐𐑮𐑪𐑐𐑮𐑩𐑯𐑴𐑤𐑴𐑤]
proprioception	𐑐𐑮𐑴𐑐𐑮𐑦𐑴𐑕𐑧𐑐𐑖𐑩𐑯	ˌproʊprioʊˈsepʃən	NN1	GenAm	89	shave_says:[𐑐𐑮𐑪𐑐𐑮𐑦𐑪𐑒𐑧𐑐𐑑𐑦𐑩𐑯 / 𐑐𐑮𐑴𐑐𐑮𐑲𐑪𐑒𐑧𐑐𐑑𐑦𐑩𐑯]
propylthiouracil	𐑐𐑮𐑴𐑐𐑲𐑤𐑔𐑲𐑴𐑘𐑫𐑼𐑩𐑕𐑦𐑤	prəʊpaɪlθaɪ+əʊjʊərəsɪl	NN1	RSSB	89	shave_says:[𐑐𐑮𐑴𐑐𐑦𐑤𐑔𐑲𐑴𐑘𐑫𐑼𐑩𐑕𐑦𐑤 / 𐑐𐑮𐑪𐑐𐑦𐑤𐑔𐑦𐑼𐑩𐑕𐑦𐑤]
propylthiouracil	𐑐𐑮𐑴𐑐𐑩𐑤𐑔𐑲𐑴𐑘𐑫𐑮𐑩𐑕𐑦𐑤	ˌproʊpəlˌθaɪoʊˈjʊrəˌsɪl	NN1	GenAm	89	shave_says:[𐑐𐑮𐑴𐑐𐑦𐑤𐑔𐑲𐑴𐑘𐑫𐑼𐑩𐑕𐑦𐑤 / 𐑐𐑮𐑪𐑐𐑦𐑤𐑔𐑦𐑼𐑩𐑕𐑦𐑤]
prosciutto	𐑐𐑮𐑩𐑖𐑵𐑑𐑴	prəˈʃuːtoʊ	NN1	GenAm	89	shave_says:𐑐𐑮𐑴𐑖𐑵𐑑𐑴
prosodic	𐑐𐑮𐑩𐑟𐑪𐑛𐑦𐑒	prəzɒdɪk	AJ0	RSSB	89	shave_says:[𐑐𐑮𐑴𐑟𐑪𐑛𐑦𐑒 / 𐑐𐑮𐑴𐑟𐑴𐑛𐑦𐑒 / 𐑐𐑮𐑴𐑕𐑴𐑛𐑦𐑒]
prostaglandin	𐑐𐑮𐑪𐑕𐑑𐑩𐑜𐑤𐑨𐑯𐑛𐑦𐑯	prɒstəɡlændɪn	NN1	RSSB	89	shave_says:[𐑐𐑮𐑪𐑕𐑑𐑨𐑜𐑤𐑩𐑯𐑛𐑦𐑯 / 𐑐𐑮𐑴𐑕𐑑𐑨𐑜𐑤𐑩𐑯𐑛𐑦𐑯]
protease	𐑐𐑮𐑴𐑑𐑦𐑱𐑟	ˈprəʊtɪeɪz	NN1	RSSB	89	shave_says:[𐑐𐑮𐑴𐑑𐑱𐑕 / 𐑐𐑮𐑴𐑑𐑰𐑟]
protectiveness	𐑐𐑮𐑧𐑑𐑧𐑒𐑑𐑦𐑝𐑯𐑩𐑕	pretektɪvnəs	NN1	RSSB	89	shave_says:𐑐𐑮𐑩𐑑𐑧𐑒𐑑𐑦𐑝𐑯𐑩𐑕
proteome	𐑐𐑮𐑴𐑑𐑾𐑫𐑥	prəʊtɪəʊm	NN1	RSSB	89	shave_says:𐑐𐑮𐑴𐑑𐑦𐑴𐑥
protoplast	𐑐𐑮𐑴𐑑𐑩𐑐𐑤𐑨𐑕𐑑	prəʊtəplast	NN1	RSSB	89	shave_says:[𐑐𐑮𐑴𐑑𐑴𐑐𐑤𐑨𐑕𐑑 / 𐑐𐑮𐑴𐑑𐑐𐑤𐑭𐑕𐑑 / 𐑐𐑮𐑴𐑑𐑴𐑐𐑤𐑭𐑕𐑑 / 𐑐𐑮𐑴𐑑𐑪𐑐𐑤𐑨𐑕𐑑]
prototherian	𐑐𐑮𐑴𐑑𐑫𐑔𐑽𐑦𐑩𐑯	proʊtʊθɪəri+ən	NN1	RSSB	89	shave_says:[𐑐𐑮𐑴𐑑𐑴𐑞𐑺𐑦𐑩𐑯 / 𐑐𐑮𐑴𐑑𐑪𐑔𐑺𐑦𐑩𐑯 / 𐑐𐑮𐑴𐑑𐑪𐑔𐑺𐑦𐑩𐑯 / 𐑐𐑮𐑴𐑑𐑪𐑔𐑽𐑦𐑩𐑯 / 𐑐𐑮𐑴𐑑𐑪𐑔𐑼𐑦𐑩𐑯]
prototypical	𐑐𐑮𐑴𐑑𐑩𐑑𐑦𐑐𐑦𐑒𐑩𐑤	ˌproʊtəˈtɪpɪkəl	AJ0	GenAm	89	shave_says:[𐑐𐑮𐑴𐑑𐑴𐑑𐑦𐑐𐑦𐑒𐑩𐑤 / 𐑐𐑮𐑴𐑑𐑴𐑑𐑲𐑐𐑦𐑒𐑩𐑤 / 𐑐𐑮𐑴𐑑𐑑𐑲𐑐𐑦𐑒𐑩𐑤]
proustian	𐑐𐑮𐑫𐑕𐑑𐑦𐑩𐑯	ˈprusti+ən	AJ0	GenAm	89	shave_says:[𐑐𐑮𐑵𐑕𐑑𐑦𐑩𐑯 / 𐑐𐑮𐑴𐑵𐑕𐑑𐑦𐑩𐑯]
prurigo	𐑐𐑮𐑫𐑼𐑲𐑜𐑴	prʊəraɪɡəʊ	NN1	RSSB	89	shave_says:𐑐𐑮𐑫𐑼𐑦𐑜𐑴
pruritus	𐑐𐑮𐑵𐑮𐑲𐑑𐑩𐑕	pruːraɪtəs	NN1	RSSB	89	shave_says:𐑐𐑮𐑼𐑲𐑑𐑩𐑕
pseudepigrapha	𐑕𐑵𐑛𐑩𐑐𐑦𐑜𐑮𐑩𐑓𐑩	ˌsuːdəˈpɪɡrəfə	NN1	GenAm	89	shave_says:𐑕𐑿𐑛𐑧𐑐𐑦𐑜𐑮𐑭𐑓𐑰𐑩
pseudoephedrine	𐑕𐑿𐑛𐑴𐑧𐑓𐑩𐑛𐑮𐑰𐑯	sjuːdəʊefədriːn	NN1	RSSB	89	shave_says:[𐑕𐑿𐑛𐑴𐑦𐑓𐑧𐑛𐑮𐑦𐑯 / 𐑕𐑿𐑛𐑴𐑐𐑣𐑰𐑛𐑮𐑰𐑯]
pseudoephedrine	𐑕𐑫𐑛𐑴𐑦𐑓𐑧𐑛𐑮𐑦𐑯	sudoʊɪˈfedrɪn	NN1	GenAm	89	shave_says:[𐑕𐑿𐑛𐑴𐑦𐑓𐑧𐑛𐑮𐑦𐑯 / 𐑕𐑿𐑛𐑴𐑐𐑣𐑰𐑛𐑮𐑰𐑯]
pseudopod	𐑕𐑵𐑛𐑩𐑐𐑪𐑛	ˈsuːdəpɒd	NN1	RSSB	89	shave_says:𐑕𐑿𐑛𐑴𐑐𐑪𐑛
psi	𐑐𐑕𐑲	psaɪ	NN1	RSSB	89	shave_says:𐑕𐑲
psilophyte	𐑕𐑲𐑤𐑩𐑓𐑲𐑑	ˈsaɪləˌfaɪt	NN1	GenAm	89	shave_says:𐑕𐑲𐑤𐑴𐑓𐑲𐑑
psoas	𐑕𐑴𐑩𐑕	ˈsoʊəs	NN1	GenAm	89	shave_says:𐑐𐑕𐑴𐑩𐑕
psychically	𐑕𐑲𐑒𐑦𐑒𐑤𐑦	ˈsaɪkɪkli	AV0	RSSB	89	shave_says:𐑕𐑲𐑒𐑦𐑒𐑩𐑤𐑦
psychobabble	𐑕𐑲𐑒𐑴𐑚𐑨𐑚𐑤	ˈsaɪkəʊbabl	NN1	RSSB	89	shave_says:[𐑕𐑲𐑒𐑴𐑚𐑨𐑚𐑩𐑤 / 𐑕𐑲𐑒𐑴𐑚𐑩𐑚𐑩𐑤]
psychogenic	𐑕𐑲𐑒𐑪𐑡𐑧𐑯𐑦𐑒	ˌsaɪkɒˈdʒenɪk	AJ0	RSSB	89	shave_says:[𐑕𐑲𐑒𐑩𐑡𐑧𐑯𐑦𐑒 / 𐑕𐑲𐑒𐑴𐑡𐑧𐑯𐑦𐑒 / 𐑕𐑲𐑒𐑩𐑡𐑩𐑯𐑦𐑒 / 𐑕𐑲𐑒𐑦𐑩𐑡𐑧𐑯𐑦𐑒]
psychoneurotic	𐑕𐑲𐑒𐑴𐑯𐑘𐑼𐑪𐑑𐑦𐑒	saɪkəʊnjəˈrɒtɪk	AJ0	RSSB	89	shave_says:[𐑕𐑲𐑒𐑴𐑯𐑘𐑫𐑼𐑪𐑑𐑦𐑒 / 𐑕𐑲𐑒𐑩𐑯𐑻𐑪𐑑𐑦𐑒 / 𐑕𐑲𐑒𐑩𐑯𐑻𐑴𐑑𐑦𐑒]
psychopathological	𐑕𐑲𐑒𐑴𐑐𐑨𐑔𐑩𐑤𐑪𐑡𐑦𐑒𐑤	saɪkəʊˌpæθəˈlɒdʒɪkl	AJ0	RSSB	89	shave_says:𐑕𐑲𐑒𐑴𐑐𐑨𐑔𐑩𐑤𐑪𐑡𐑦𐑒𐑩𐑤
psychopathological	𐑕𐑲𐑒𐑴𐑐𐑨𐑔𐑩𐑤𐑭𐑡𐑦𐑒𐑤	saɪkoʊˌpæθəˈlɑːdʒɪkl	AJ0	GenAm	89	shave_says:𐑕𐑲𐑒𐑴𐑐𐑨𐑔𐑩𐑤𐑪𐑡𐑦𐑒𐑩𐑤
psychopathology	𐑕𐑲𐑒𐑪𐑐𐑩𐑔𐑪𐑤𐑩𐑡𐑦	ˌsaɪkɒpəˈθɒlədʒɪ	NN1	RSSB	89	shave_says:[𐑕𐑲𐑒𐑴𐑐𐑩𐑔𐑪𐑤𐑩𐑡𐑦 / 𐑕𐑲𐑒𐑴𐑐𐑨𐑔𐑪𐑤𐑩𐑡𐑦 / 𐑕𐑲𐑒𐑴𐑐𐑨𐑔𐑩𐑤𐑪𐑜𐑦]
pteridophyte	𐑑𐑦𐑮𐑦𐑛𐑩𐑓𐑲𐑑	tɪrɪdəfaɪt	NN1	RSSB	89	shave_says:𐑐𐑮𐑲𐑝𐑩𐑑𐑼𐑰𐑛𐑴𐑓𐑲𐑑
pteridophyte	𐑑𐑼𐑦𐑛𐑩𐑓𐑲𐑑	təˈrɪdəˌfaɪt	NN1	GenAm	89	shave_says:𐑐𐑮𐑲𐑝𐑩𐑑𐑼𐑰𐑛𐑴𐑓𐑲𐑑
pterion	𐑑𐑧𐑮𐑾𐑯	terɪən	NN1	RSSB	89	shave_says:𐑐𐑮𐑲𐑝𐑩𐑑𐑼𐑦𐑩𐑯
ptolemaic	𐑑𐑪𐑤𐑩𐑥𐑱𐑦𐑒	ˌtɒləˈmeɪɪk	AJ0	GenAm	89	shave_says:[𐑑𐑪𐑤𐑧𐑥𐑱𐑦𐑒 / 𐑑𐑪𐑤𐑧𐑥𐑩𐑦𐑒]
ptosis	𐑑𐑴𐑕𐑦𐑕	ˈtoʊsɪs	NN1	GenAm	89	shave_says:𐑐𐑰𐑑𐑰𐑴𐑕𐑦𐑕
pubes	𐑐𐑿𐑚𐑦𐑟	pjuːbiz	NN1	RSSB	89	shave_says:𐑐𐑿𐑚𐑟
pubis	𐑐𐑘𐑫𐑚𐑦𐑕	ˈpjubɪs	NN1	RSSB	89	shave_says:[𐑐𐑿𐑚𐑦𐑕 / 𐑐𐑳𐑚𐑦𐑕 / 𐑐𐑿𐑚𐑦𐑟]
puccoon	𐑐𐑳𐑒𐑵𐑯	pʌˈkuːn	NN1	RSSB	89	shave_says:𐑐𐑵𐑗𐑵𐑯
puerpera	𐑐𐑿𐑻𐑐𐑼𐑩	pjuːɜːRpərə	NN1	RSSB	89	shave_says:𐑐𐑿𐑼𐑐𐑼𐑩
puerperium	𐑐𐑵𐑻𐑐𐑰𐑮𐑦𐑩𐑥	puːɜːRpiːri+əm	NN1	RSSB	89	shave_says:[𐑐𐑿𐑼𐑐𐑼𐑦𐑩𐑥 / 𐑐𐑿𐑼𐑐𐑼𐑦𐑵𐑥]
pula	𐑐𐑫𐑤𐑩	pʊlə	NN1	RSSB	89	shave_says:𐑐𐑿𐑤𐑩
pula	𐑐𐑵𐑤𐑭	puːlɑː	NN1	GenAm	89	shave_says:𐑐𐑿𐑤𐑩
punjabi	𐑐𐑳𐑯𐑡𐑭𐑚𐑦	pʌnˈdʒɑːbi	NN1	RSSB	89	shave_says:𐑐𐑫𐑯𐑡𐑭𐑚𐑦
purlieu	𐑐𐑻𐑤𐑫	ˈpɜːRlu	NN1	GenAm	89	shave_says:𐑐𐑻𐑤𐑿
putrefacient	𐑐𐑘𐑫𐑑𐑮𐑩𐑓𐑱𐑖𐑩𐑯𐑑	ˌpjutrəˈfeɪʃənt	AJ0	GenAm	89	shave_says:𐑐𐑿𐑑𐑮𐑧𐑓𐑩𐑕𐑦𐑩𐑯𐑑
pyralid	𐑐𐑲𐑮𐑨𐑤𐑩𐑛	paɪˈralƏd	NN1	RSSB	89	shave_says:[𐑐𐑲𐑼𐑩𐑤𐑦𐑛 / 𐑐𐑲𐑮𐑭𐑤𐑦𐑛]
pyrethrum	𐑐𐑲𐑮𐑰𐑔𐑮𐑩𐑥	paɪˈriːθrəm	NN1	GenAm	89	shave_says:[𐑐𐑲𐑮𐑰𐑔𐑮𐑳𐑥 / 𐑐𐑲𐑼𐑩𐑔𐑮𐑩𐑥 / 𐑐𐑲𐑼𐑩𐑔𐑮𐑵𐑥]
pyridoxine	𐑐𐑦𐑮𐑦𐑛𐑪𐑒𐑕𐑦𐑯	ˌpɪrɪˈdɒksɪn	NN1	RSSB	89	shave_says:[𐑐𐑲𐑼𐑦𐑛𐑪𐑒𐑕𐑰𐑯 / 𐑐𐑲𐑮𐑲𐑛𐑪𐑒𐑕𐑰𐑯]
pyrimidine	𐑐𐑲𐑮𐑦𐑥𐑦𐑛𐑰𐑯	paɪˈrɪmɪˌdiːn	NN1	RSSB	89	shave_says:[𐑐𐑲𐑼𐑦𐑥𐑦𐑛𐑰𐑯 / 𐑐𐑲𐑮𐑲𐑥𐑦𐑛𐑰𐑯]
pyrolysis	𐑐𐑦𐑮𐑪𐑤𐑦𐑕𐑦𐑕	pɪˈrɒlɪsɪs	NN1	RSSB	89	shave_says:[𐑐𐑲𐑼𐑪𐑤𐑦𐑕𐑦𐑕 / 𐑐𐑲𐑮𐑴𐑤𐑲𐑕𐑦𐑕 / 𐑐𐑲𐑮𐑴𐑤𐑦𐑟𐑦𐑕 / 𐑐𐑲𐑮𐑴𐑤𐑦𐑟𐑦𐑟]
pyromania	𐑐𐑲𐑮𐑩𐑥𐑱𐑯𐑾	paɪrəmeɪnɪə	NN1	RSSB	89	shave_says:𐑐𐑲𐑮𐑴𐑥𐑱𐑯𐑾
pyroxene	𐑐𐑲𐑮𐑪𐑒𐑕𐑰𐑯	paɪˈrɒksiːn	NN1	RSSB	89	shave_says:𐑐𐑲𐑮𐑴𐑟𐑰𐑯
pyroxene	𐑐𐑲𐑮𐑪𐑒𐑕𐑦𐑯	paɪˈrɒksin	NN1	GenAm	89	shave_says:𐑐𐑲𐑮𐑴𐑟𐑰𐑯
pyrrhotite	𐑐𐑦𐑮𐑩𐑑𐑲𐑑	pɪrətaɪt	NN1	RSSB	89	shave_says:[𐑐𐑦𐑮𐑴𐑑𐑲𐑑 / 𐑐𐑦𐑮𐑪𐑑𐑲𐑑]
pythagoras	𐑐𐑦𐑔𐑨𐑜𐑼𐑩𐑕	pɪˈθæɡərəs	NN1	GenAm	89	shave_says:𐑐𐑲𐑔𐑨𐑜𐑼𐑩𐑕
qoph	𐑒𐑪𐑓	kɒf	NN1	RSSB	89	
quadrature	𐑒𐑢𐑪𐑛𐑮𐑩𐑑𐑘𐑫𐑼	kwɒdrətjʊəR	NN1	RSSB	89	shave_says:[𐑒𐑢𐑪𐑛𐑸𐑱𐑗𐑼 / 𐑒𐑢𐑪𐑛𐑮𐑩𐑗𐑼]
quadrennium	𐑒𐑢𐑭𐑛𐑮𐑧𐑯𐑘𐑩𐑥	kwɑːdrenːjəm	NN1	RSSB	89	shave_says:[𐑒𐑢𐑪𐑛𐑮𐑧𐑯𐑦𐑩𐑥 / 𐑒𐑢𐑪𐑛𐑮𐑩𐑯𐑦𐑩𐑥 / 𐑒𐑢𐑪𐑛𐑮𐑩𐑯𐑦𐑵𐑥]
quadrillionth	𐑒𐑢𐑪𐑛𐑮𐑦𐑤𐑦𐑩𐑯𐑔	kwɒdrɪli+ənθ	AJ0	RSSB	89	shave_says:𐑒𐑢𐑪𐑛𐑮𐑦𐑤𐑘𐑩𐑯𐑔
quadriplegia	𐑒𐑢𐑪𐑛𐑮𐑦𐑐𐑤𐑰𐑡𐑩	ˌkwɒdrɪˈpliːdʒə	NN1	GenAm	89	shave_says:𐑒𐑢𐑪𐑛𐑮𐑦𐑐𐑤𐑰𐑡𐑦𐑩
quaestor	𐑒𐑢𐑰𐑕𐑑𐑼	ˈkwiːstəR	NN1	GenAm	89	shave_says:𐑒𐑢𐑧𐑕𐑑𐑼
quaggy	𐑒𐑢𐑪𐑜𐑦	ˈkwɒɡi	AJ0	RSSB	89	shave_says:𐑒𐑱𐑨𐑜𐑦
quahog	𐑒𐑴𐑣𐑪𐑜	ˈkəʊhɒɡ	NN1	RSSB	89	shave_says:𐑒𐑢𐑭𐑣𐑪𐑜
quahog	𐑒𐑢𐑪𐑣𐑪𐑜	ˈkwɒhɒɡ	NN1	GenAm	89	shave_says:𐑒𐑢𐑭𐑣𐑪𐑜
quandong	𐑒𐑢𐑨𐑯𐑛𐑪𐑙	ˈkwandɒŋ	NN1	RSSB	89	shave_says:𐑒𐑢𐑭𐑯𐑛𐑪𐑙
quarreler	𐑒𐑢𐑷𐑮𐑩𐑤𐑻	kwɔrəlɜːR	NN1	RSSB	89	shave_says:𐑒𐑢𐑪𐑮𐑩𐑤𐑼
quartile	𐑒𐑢𐑹𐑑𐑲𐑤	kwɔːRtaɪl	NN1	RSSB	89	shave_says:𐑒𐑢𐑸𐑑𐑲𐑤
quartzite	𐑒𐑹𐑑𐑕𐑲𐑑	ˈkɔːRtˌsaɪt	NN1	GenAm	89	shave_says:𐑒𐑢𐑹𐑑𐑕𐑲𐑑
quasi	𐑒𐑢𐑱𐑟𐑲	ˈkweɪzaɪ	AJ0	RSSB	89	shave_says:[𐑒𐑢𐑭𐑟𐑦 / 𐑒𐑱𐑱𐑕𐑦]
quasi	𐑒𐑢𐑪𐑟𐑦	ˈkwɒzi	AJ0	GenAm	89	shave_says:[𐑒𐑢𐑭𐑟𐑦 / 𐑒𐑱𐑱𐑕𐑦]
quechua	𐑒𐑧𐑗𐑢𐑩	ˈketʃwə	NN1	RSSB	89	shave_says:𐑒𐑧𐑗𐑵𐑩
queen-size	𐑒𐑢𐑰𐑯𐑕𐑲𐑟	ˈkwiːnsaɪz	AJ0	RSSB	89	shave_says:𐑒𐑢𐑰𐑯-𐑕𐑲𐑟
quesadilla	𐑒𐑱𐑕𐑩𐑛𐑰𐑘𐑩	ˌkeɪsəˈdiːjə	NN1	RSSB	89	shave_says:𐑒𐑱𐑕𐑩𐑛𐑦𐑩
quesadilla	𐑒𐑱𐑕𐑩𐑛𐑰𐑩	ˌkeɪsəˈdiːə	NN1	GenAm	89	shave_says:𐑒𐑱𐑕𐑩𐑛𐑦𐑩
quidnunc	𐑒𐑢𐑦𐑛𐑯𐑳𐑙𐑒	ˈkwɪdˌnʌŋk	NN1	RSSB	89	
quiesce	𐑒𐑢𐑦𐑧𐑕	kwiˈes	VVI	RSSB	89	
quine	𐑒𐑢𐑲𐑯	kwaɪn	NN1	GenAm	89	shave_says:[𐑒𐑱𐑰𐑯 / 𐑒𐑢𐑰𐑯]
quintessential	𐑒𐑢𐑦𐑯𐑑𐑩𐑕𐑧𐑯𐑖𐑩𐑤	ˌkwɪntəˈsenʃəl	AJ0	RSSB	89	shave_says:[𐑒𐑢𐑦𐑯𐑑𐑧𐑕𐑧𐑯𐑖𐑩𐑤 / 𐑒𐑢𐑦𐑯𐑑𐑧𐑕𐑩𐑯𐑑𐑦𐑩𐑤]
quintillion	𐑒𐑢𐑦𐑯𐑑𐑦𐑤𐑦𐑤𐑘𐑩𐑯	kwɪnˈtɪlɪljən	NN1	RSSB	89	shave_says:[𐑒𐑢𐑦𐑯𐑑𐑦𐑤𐑘𐑩𐑯 / 𐑒𐑢𐑦𐑯𐑑𐑦𐑤𐑦𐑩𐑯]
quintillionth	𐑒𐑢𐑦𐑯𐑑𐑦𐑤𐑦𐑩𐑯𐑔	kwɪnˈtɪli+ənθ	AJ0	RSSB	89	shave_says:𐑒𐑢𐑦𐑯𐑑𐑦𐑤𐑘𐑩𐑯𐑔
quipu	𐑒𐑦𐑐𐑫	ˈkipu	NN1	RSSB	89	shave_says:𐑒𐑰𐑐𐑵
quirt	𐑒𐑢𐑼𐑑	kwəRt	NN1	GenAm	89	shave_says:[𐑒𐑱𐑻𐑑 / 𐑒𐑢𐑻𐑑]
quitclaim	𐑒𐑢𐑦𐑑𐑒𐑤𐑱𐑥	ˈkwɪtkleɪm	NN1	RSSB	89	shave_says:𐑒𐑢𐑦𐑑𐑒𐑤𐑩𐑦𐑥
quixotism	𐑒𐑢𐑦𐑒𐑕𐑩𐑑𐑦𐑟𐑥	ˈkwɪksəˌtɪzm	NN1	RSSB	89	shave_says:𐑒𐑦𐑣𐑴𐑑𐑦𐑟𐑩𐑥
rabbinate	𐑮𐑨𐑚𐑦𐑯𐑩𐑑	ræbɪnət	NN1	RSSB	89	shave_says:[𐑮𐑨𐑚𐑦𐑯𐑱𐑑 / 𐑮𐑨𐑚𐑰𐑯𐑱𐑑]
racemose	𐑮𐑨𐑕𐑩𐑥𐑴𐑟	ræsəməʊz	AJ0	RSSB	89	shave_says:[𐑮𐑨𐑕𐑰𐑥𐑴𐑕 / 𐑮𐑱𐑕𐑥𐑴𐑟 / 𐑮𐑱𐑕𐑩𐑥𐑴𐑕]
rachis	𐑮𐑱𐑒𐑦𐑕	ˈreɪkɪs	NN1	RSSB	89	shave_says:[𐑮𐑨𐑒𐑦𐑕 / 𐑮𐑨𐑒𐑦𐑟 / 𐑮𐑭𐑣𐑒𐑧𐑦𐑕]
rachitic	𐑮𐑩𐑒𐑦𐑑𐑦𐑒	rəkɪtɪk	AJ0	RSSB	89	shave_says:[𐑮𐑨𐑒𐑦𐑑𐑦𐑒 / 𐑮𐑨𐑒𐑲𐑑𐑦𐑒 / 𐑮𐑭𐑣𐑒𐑧𐑦𐑑𐑦𐑒]
rachitis	𐑮𐑩𐑒𐑲𐑑𐑦𐑕	rəkaɪtɪs	NN1	RSSB	89	shave_says:[𐑮𐑨𐑒𐑲𐑑𐑦𐑕 / 𐑮𐑨𐑒𐑦𐑑𐑦𐑕 / 𐑮𐑭𐑣𐑒𐑧𐑲𐑑𐑦𐑕 / 𐑮𐑨𐑒𐑲𐑑𐑦𐑟]
radicchio	𐑮𐑩𐑛𐑰𐑒𐑘𐑴	rəˈdiːkjoʊ	NN1	GenAm	89	shave_says:𐑮𐑨𐑛𐑦𐑒𐑗𐑦𐑴
radiotelegraphy	𐑮𐑱𐑛𐑦𐑴𐑑𐑩𐑤𐑧𐑜𐑮𐑩𐑓𐑦	reɪdi+əʊtəleɡrəfi	NN1	RSSB	89	shave_says:[𐑮𐑱𐑛𐑦𐑴𐑑𐑦𐑤𐑧𐑜𐑮𐑩𐑓𐑦 / 𐑮𐑱𐑛𐑦𐑴𐑑𐑧𐑤𐑧𐑜𐑮𐑩𐑓𐑦]
radix	𐑮𐑱𐑛𐑦𐑒𐑕	reɪdɪks	NN1	RSSB	89	
rakehell	𐑮𐑱𐑒𐑣𐑧𐑤	ˈreɪkhel	NN1	RSSB	89	
rale	𐑮𐑨𐑤	ræl	NN1	GenAm	89	shave_says:𐑮𐑭𐑤
ramekin	𐑮𐑨𐑥𐑒𐑦𐑯	ˈræmkɪn	NN1	RSSB	89	shave_says:𐑮𐑨𐑥𐑦𐑒𐑦𐑯
randomise	𐑮𐑨𐑯𐑛𐑩𐑥𐑭𐑦𐑟	rændəmɑːɪz	VVI	RSSB	89	shave_says:[𐑮𐑨𐑯𐑛𐑩𐑥𐑲𐑟 / 𐑮𐑨𐑯𐑛𐑴𐑥𐑲𐑟]
ranitidine	𐑮𐑨𐑯𐑦𐑑𐑦𐑛𐑰𐑯	raˈnɪtɪdiːn	NN1	RSSB	89	shave_says:𐑮𐑩𐑯𐑦𐑑𐑦𐑛𐑰𐑯
ranula	𐑮𐑨𐑯𐑘𐑩𐑤𐑩	ˈrænjələ	NN1	GenAm	89	shave_says:[𐑮𐑨𐑯𐑿𐑤𐑩 / 𐑮𐑨𐑯𐑵𐑤𐑩]
rappel	𐑮𐑨𐑐𐑧𐑤	ræˈpel	NN1	RSSB	89	shave_says:𐑮𐑩𐑐𐑧𐑤
ratafia	𐑮𐑨𐑑𐑩𐑓𐑰𐑩	rætəfiːə	NN1	RSSB	89	shave_says:[𐑮𐑱𐑑𐑩𐑓𐑲𐑩 / 𐑮𐑭𐑑𐑩𐑓𐑦𐑩]
ratatouille	𐑮𐑨𐑑𐑩𐑑𐑵𐑦	rætətuːi	NN1	RSSB	89	shave_says:𐑮𐑭𐑑𐑭𐑑𐑵𐑦
ratiocinate	𐑮𐑨𐑑𐑦𐑪𐑕𐑩𐑯𐑱𐑑	ˌrætiˈosəˌneɪt	VVI	GenAm	89	shave_says:𐑮𐑨𐑖𐑦𐑪𐑕𐑦𐑯𐑱𐑑
ratiocinative	𐑮𐑨𐑖𐑦𐑪𐑕𐑩𐑯𐑱𐑑𐑦𐑝	ˌræʃɪˈɒsəˌneɪtɪv	AJ0	GenAm	89	shave_says:[𐑮𐑨𐑖𐑦𐑪𐑕𐑦𐑯𐑩𐑑𐑦𐑝 / 𐑮𐑨𐑖𐑦𐑪𐑕𐑦𐑯𐑱𐑑𐑦𐑝 / 𐑮𐑨𐑖𐑦𐑪𐑕𐑦𐑯𐑨𐑑𐑦𐑝 / 𐑮𐑱𐑖𐑦𐑴𐑕𐑰𐑯𐑩𐑑𐑦𐑝]
razzmatazz	𐑮𐑨𐑟𐑥𐑩𐑑𐑨𐑟	ræzmətæz	NN1	RSSB	89	
re-equip	𐑮𐑰𐑦𐑒𐑢𐑦𐑐	riːɪˈkwɪp	VVI	RSSB	89	shave_says:𐑮𐑰-𐑦𐑒𐑢𐑦𐑐
real-time	𐑮𐑰𐑩𐑤𐑑𐑲𐑥	riːəltaɪm	AJ0	RSSB	89	shave_says:𐑮𐑾𐑤-𐑑𐑲𐑥
realign	𐑮𐑰𐑘𐑩𐑤𐑲𐑯	riːjəlaɪn	VVI	RSSB	89	shave_says:𐑮𐑰𐑩𐑤𐑲𐑯
realpolitik	𐑮𐑱𐑭𐑤𐑐𐑪𐑤𐑦𐑑𐑰𐑒	reɪɑːlpɒlɪtiːk	NN1	RSSB	89	shave_says:[𐑮𐑾𐑤𐑐𐑪𐑤𐑦𐑑𐑦𐑒 / 𐑮𐑾𐑤𐑐𐑴𐑤𐑦𐑑𐑦𐑒 / 𐑮𐑾𐑤𐑐𐑴𐑤𐑲𐑑𐑦𐑒 / 𐑮𐑰𐑨𐑤𐑐𐑴𐑤𐑦𐑑𐑦𐑒]
realpolitik	𐑮𐑱𐑪𐑤𐑐𐑴𐑤𐑦𐑑𐑰𐑒	reɪˈɒlpoʊlɪˌtiːk	NN1	GenAm	89	shave_says:[𐑮𐑾𐑤𐑐𐑪𐑤𐑦𐑑𐑦𐑒 / 𐑮𐑾𐑤𐑐𐑴𐑤𐑦𐑑𐑦𐑒 / 𐑮𐑾𐑤𐑐𐑴𐑤𐑲𐑑𐑦𐑒 / 𐑮𐑰𐑨𐑤𐑐𐑴𐑤𐑦𐑑𐑦𐑒]
