type	word	pos	var	ipa	shaw_fragment	full_ipa	full_shaw	confidence
affix	-oses	UNC	RSSB	ˈəʊsiːz	𐑴𐑕𐑰𐑟			89
affix	-osis	UNC	RSSB	-əʊsɪs	-𐑴𐑕𐑦𐑕			89
affix	-osis	UNC	GenAm	-oʊsɪs	-𐑴𐑕𐑦𐑕			89
affix	-osity	UNC	RSSB	ˈɒsɪti	𐑪𐑕𐑦𐑑𐑦			89
affix	-osity	UNC	GenAm	ˈɒsəti	𐑪𐑕𐑩𐑑𐑦			89
affix	-osity	UNC	GenAm	-ti	-𐑑𐑦			89
affix	-oxacin	UNC	RSSB	ˈɒksəsɪn	𐑪𐑒𐑕𐑩𐑕𐑦𐑯			89
affix	-oxacin	UNC	GenAm	ˈɒksəsɪn	𐑪𐑒𐑕𐑩𐑕𐑦𐑯			89
affix	-oxanide	UNC	RSSB	ˈɒksənʌɪd	𐑪𐑒𐑕𐑩𐑯𐑳𐑦𐑛			89
affix	-oxanide	UNC	GenAm	ˈɒksəˌnaɪd	𐑪𐑒𐑕𐑩𐑯𐑲𐑛			89
affix	-oxepin	UNC	RSSB	ˈɒksəpiːn	𐑪𐑒𐑕𐑩𐑐𐑰𐑯			89
affix	-oxepin	UNC	GenAm	ˈɒksəˌpin	𐑪𐑒𐑕𐑩𐑐𐑦𐑯			89
affix	-oxetine	UNC	RSSB	ˈɒksətiːn	𐑪𐑒𐑕𐑩𐑑𐑰𐑯			89
affix	-oxetine	UNC	GenAm	ˈɒksəˌtin	𐑪𐑒𐑕𐑩𐑑𐑦𐑯			89
affix	-oxifene	UNC	RSSB	ˈɒksɪfiːn	𐑪𐑒𐑕𐑦𐑓𐑰𐑯			89
affix	-oxifene	UNC	GenAm	ˈɒksɪˌfin	𐑪𐑒𐑕𐑦𐑓𐑦𐑯			89
affix	-oyl	UNC	RSSB	əʊɪl	𐑴𐑦𐑤			89
affix	-partite	UNC	GenAm	-ˈpɑːRtaɪt	-𐑐𐑸𐑑𐑲𐑑	ˈpɑːRˌtaɪt	𐑐𐑸𐑑𐑲𐑑	97
affix	-partite	UNC	RSSB	-pɑːRtaɪt	-𐑐𐑸𐑑𐑲𐑑			97
affix	-peridol	UNC	RSSB	perɪdɒl	𐑐𐑧𐑮𐑦𐑛𐑪𐑤			89
affix	-peridol	UNC	GenAm	ˈperɪˌdɒl	𐑐𐑧𐑮𐑦𐑛𐑪𐑤			89
affix	-peridone	UNC	RSSB	perɪdəʊn	𐑐𐑧𐑮𐑦𐑛𐑴𐑯			89
affix	-peridone	UNC	GenAm	ˈperɪˌdoʊn	𐑐𐑧𐑮𐑦𐑛𐑴𐑯			89
affix	-perone	UNC	RSSB	pərəʊn	𐑐𐑼𐑴𐑯			89
affix	-perone	UNC	GenAm	pəˌroʊn	𐑐𐑼𐑴𐑯			89
affix	-phagic	UNC	GenAm	ˈfeɪdʒɪk	𐑓𐑱𐑡𐑦𐑒			89
affix	-phagy	UNC	GenAm	ˈfeɪdʒi	𐑓𐑱𐑡𐑦			89
affix	-phagy	UNC	GenAm	fədʒi	𐑓𐑩𐑡𐑦			89
affix	-phil	UNC	RSSB	-fɪl	-𐑓𐑦𐑤			97
affix	-phobia	UNC	RSSB	-ˈfəʊbiə	-𐑓𐑴𐑚𐑦𐑩	ˈfəʊbiə	𐑓𐑴𐑚𐑦𐑩	89
affix	-phobia	UNC	GenAm	-ˈfoʊbiə	-𐑓𐑴𐑚𐑦𐑩	ˈfoʊbiə	𐑓𐑴𐑚𐑦𐑩	89
affix	-phobiac	UNC	RSSB	-ˈfəʊbɪæk	-𐑓𐑴𐑚𐑦𐑨𐑒			97
affix	-phobiac	UNC	GenAm	-ˈfoʊbɪæk	-𐑓𐑴𐑚𐑦𐑨𐑒			97
affix	-phobic	UNC	RSSB	-ˈfəʊbɪk	-𐑓𐑴𐑚𐑦𐑒	ˈfəʊbɪk	𐑓𐑴𐑚𐑦𐑒	97
affix	-phobic	UNC	GenAm	-ˈfoʊbɪk	-𐑓𐑴𐑚𐑦𐑒	ˈfoʊbɪk	𐑓𐑴𐑚𐑦𐑒	97
affix	-phyte	UNC	RSSB	fʌɪt	𐑓𐑳𐑦𐑑			89
affix	-phyte	UNC	GenAm	faɪt	𐑓𐑲𐑑			89
affix	-piprazole	UNC	RSSB	pɪprəzəʊl	𐑐𐑦𐑐𐑮𐑩𐑟𐑴𐑤			89
affix	-piprazole	UNC	GenAm	ˈpɪprəˌzoʊl	𐑐𐑦𐑐𐑮𐑩𐑟𐑴𐑤			89
affix	-plasm	UNC	GenAm	plæzəm	𐑐𐑤𐑨𐑟𐑩𐑥	ˈplæzəm	𐑐𐑤𐑨𐑟𐑩𐑥	89
affix	-plast	UNC	GenAm	plæst	𐑐𐑤𐑨𐑕𐑑			89
affix	-plasty	UNC	GenAm	-ˈplæsti	-𐑐𐑤𐑨𐑕𐑑𐑦			97
affix	-plon	UNC	RSSB	plɒn	𐑐𐑤𐑪𐑯			89
affix	-plon	UNC	GenAm	ˌplɒn	𐑐𐑤𐑪𐑯			89
affix	-pnea	UNC	RSSB	-ˈpniːə	-𐑐𐑯𐑰𐑩			89
affix	-poeia	UNC	RSSB	ˈpiːə	𐑐𐑰𐑩			89
affix	-poo	UNC	RSSB	puː	𐑐𐑵	puː	𐑐𐑵	89
affix	-poo	UNC	GenAm	pu	𐑐𐑫	pu	𐑐𐑫	89
affix	-prazole	UNC	RSSB	prəzəʊl	𐑐𐑮𐑩𐑟𐑴𐑤			89
affix	-prazole	UNC	GenAm	prəˌzoʊl	𐑐𐑮𐑩𐑟𐑴𐑤			89
affix	-prenaline	UNC	RSSB	prenəliːn	𐑐𐑮𐑧𐑯𐑩𐑤𐑰𐑯			89
affix	-prenaline	UNC	GenAm	ˈprenəlɪn	𐑐𐑮𐑧𐑯𐑩𐑤𐑦𐑯			89
affix	-previr	UNC	RSSB	prəvɪəR	𐑐𐑮𐑩𐑝𐑽			89
affix	-previr	UNC	GenAm	prəˌvɪr	𐑐𐑮𐑩𐑝𐑦𐑮			89
affix	-profen	UNC	RSSB	prəʊfən	𐑐𐑮𐑴𐑓𐑩𐑯			89
affix	-profen	UNC	GenAm	ˈproʊfən	𐑐𐑮𐑴𐑓𐑩𐑯			89
affix	-profen	UNC	RSSB	prəfən	𐑐𐑮𐑩𐑓𐑩𐑯			89
affix	-profen	UNC	GenAm	prəfən	𐑐𐑮𐑩𐑓𐑩𐑯			89
affix	-prost	UNC	RSSB	prɒst	𐑐𐑮𐑪𐑕𐑑			89
affix	-prost	UNC	GenAm	prɒst	𐑐𐑮𐑪𐑕𐑑			89
affix	-prost-	UNC	RSSB	prɒst	𐑐𐑮𐑪𐑕𐑑			89
affix	-prost-	UNC	GenAm	prɒst	𐑐𐑮𐑪𐑕𐑑			89
affix	-prostil	UNC	RSSB	prɒstɪl	𐑐𐑮𐑪𐑕𐑑𐑦𐑤			89
affix	-prostil	UNC	GenAm	ˈprɒˌstɪl	𐑐𐑮𐑪𐑕𐑑𐑦𐑤			89
affix	-ptile	UNC	RSSB	ptɪl	𐑐𐑑𐑦𐑤			89
affix	-ptile	UNC	RSSB	ptaɪl	𐑐𐑑𐑲𐑤			89
affix	-ptile	UNC	RSSB	ptʌɪl	𐑐𐑑𐑳𐑦𐑤			89
affix	-quine	UNC	RSSB	kwiːn	𐑒𐑢𐑰𐑯			89
affix	-quine	UNC	RSSB	kwɪn	𐑒𐑢𐑦𐑯			89
affix	-quine	UNC	GenAm	kwɪn	𐑒𐑢𐑦𐑯			89
affix	-renone	UNC	RSSB	rənəʊn	𐑮𐑩𐑯𐑴𐑯			89
affix	-renone	UNC	GenAm	rəˌnoʊn	𐑮𐑩𐑯𐑴𐑯			89
affix	-ress	UNC	RSSB	rɪs	𐑮𐑦𐑕			89
affix	-ress	UNC	RSSB	rəs	𐑮𐑩𐑕			89
affix	-retin	UNC	RSSB	retɪn	𐑮𐑧𐑑𐑦𐑯			89
affix	-retin	UNC	GenAm	ˈretən	𐑮𐑧𐑑𐑩𐑯			89
affix	-retin-	UNC	RSSB	retɪn	𐑮𐑧𐑑𐑦𐑯			89
affix	-retin-	UNC	GenAm	ˈretən	𐑮𐑧𐑑𐑩𐑯			89
affix	-rinone	UNC	RSSB	rɪnəʊn	𐑮𐑦𐑯𐑴𐑯			89
affix	-rinone	UNC	GenAm	rɪˌnoʊn	𐑮𐑦𐑯𐑴𐑯			89
affix	-rolimus	UNC	RSSB	rəʊlɪməs	𐑮𐑴𐑤𐑦𐑥𐑩𐑕			89
affix	-rolimus	UNC	GenAm	ˈroʊlɪməs	𐑮𐑴𐑤𐑦𐑥𐑩𐑕			89
affix	-rozole	UNC	RSSB	rəzəʊl	𐑮𐑩𐑟𐑴𐑤			89
affix	-rozole	UNC	GenAm	rəˌzoʊl	𐑮𐑩𐑟𐑴𐑤			89
affix	-rrhea	UNC	RSSB	rɪə	𐑮𐑾			30
affix	-rrhea	UNC	GenAm	riə	𐑮𐑦𐑩			30
affix	-sartan	UNC	RSSB	sɑːRtæn	𐑕𐑸𐑑𐑨𐑯			89
affix	-sartan	UNC	GenAm	ˈsɑːRˌtæn	𐑕𐑸𐑑𐑨𐑯	ˈsɑːRtən	𐑕𐑸𐑑𐑩𐑯	89
affix	-sartan	UNC	RSSB	sɑːRtəRn	𐑕𐑸𐑑𐑼𐑯			89
affix	-sartan	UNC	GenAm	ˈsɑːRtən	𐑕𐑸𐑑𐑩𐑯	ˈsɑːRtən	𐑕𐑸𐑑𐑩𐑯	89
affix	-semide	UNC	RSSB	sɪmʌɪd	𐑕𐑦𐑥𐑳𐑦𐑛			89
affix	-semide	UNC	GenAm	səˌmaɪd	𐑕𐑩𐑥𐑲𐑛			89
affix	-serod	UNC	RSSB	sərɒd	𐑕𐑼𐑪𐑛			89
affix	-serod	UNC	GenAm	səˌrɒd	𐑕𐑼𐑪𐑛			89
affix	-serpine	UNC	RSSB	sɜːRpiːn	𐑕𐑻𐑐𐑰𐑯			89
affix	-serpine	UNC	GenAm	ˈsɜːRˌpiːn	𐑕𐑻𐑐𐑰𐑯			89
affix	-setron	UNC	RSSB	sətrɒn	𐑕𐑩𐑑𐑮𐑪𐑯			89
affix	-setron	UNC	GenAm	səˌtrɒn	𐑕𐑩𐑑𐑮𐑪𐑯			89
affix	-shire	UNC	RSSB	-ʃəR	-𐑖𐑼	ʃaɪəR	𐑖𐑲𐑼	89
affix	-shire	UNC	GenAm	-ʃəR	-𐑖𐑼	ʃaɪər	𐑖𐑲𐑼	89
affix	-shire	UNC	RSSB	-ʃɪəR	-𐑖𐑽	ʃaɪəR	𐑖𐑲𐑼	89
affix	-shire	UNC	GenAm	-ʃɪər	-𐑖𐑽	ʃaɪər	𐑖𐑲𐑼	89
affix	-shire	UNC	RSSB	-ʃaɪəR	-𐑖𐑲𐑼	ʃaɪəR	𐑖𐑲𐑼	97
affix	-shire	UNC	GenAm	-ʃaɪəR	-𐑖𐑲𐑼	ʃaɪər	𐑖𐑲𐑼	97
affix	-sky	UNC	RSSB	-skiː	-𐑕𐑒𐑰			89
affix	-sky	UNC	GenAm	-ski	-𐑕𐑒𐑦			89
affix	-speak	UNC	RSSB	-ˌspiːk	-𐑕𐑐𐑰𐑒	spiːk	𐑕𐑐𐑰𐑒	97
affix	-speak	UNC	GenAm	-ˌspik	-𐑕𐑐𐑦𐑒	spik	𐑕𐑐𐑦𐑒	89
affix	-spirone	UNC	RSSB	spʌɪrəʊn	𐑕𐑐𐑳𐑦𐑮𐑴𐑯			89
affix	-spirone	UNC	RSSB	spɪrəʊn	𐑕𐑐𐑦𐑮𐑴𐑯			89
affix	-spirone	UNC	GenAm	spɪˌroʊn	𐑕𐑐𐑦𐑮𐑴𐑯			89
affix	-spirone	UNC	GenAm	ˈspaɪˌroʊn	𐑕𐑐𐑲𐑮𐑴𐑯			89
affix	-spo	UNC	RSSB	-spəʊ	-𐑕𐑐𐑴			97
affix	-spo	UNC	GenAm	-spoʊ	-𐑕𐑐𐑴			97
affix	-stat	UNC	RSSB	stat	𐑕𐑑𐑨𐑑			89
affix	-stat	UNC	GenAm	stæt	𐑕𐑑𐑨𐑑			89
affix	-steine	UNC	RSSB	stiːːn	𐑕𐑑𐑰ː𐑯			1
affix	-steine	UNC	RSSB	steɪn	𐑕𐑑𐑱𐑯			89
affix	-steine	UNC	GenAm	stəˌin	𐑕𐑑𐑩𐑦𐑯			89
affix	-sterone	UNC	RSSB	stərəʊn	𐑕𐑑𐑼𐑴𐑯			89
affix	-sterone	UNC	GenAm	stəˌroʊn	𐑕𐑑𐑼𐑴𐑯			89
affix	-stodon	UNC	RSSB	-stədɒn	-𐑕𐑑𐑩𐑛𐑪𐑯			89
affix	-stodon	UNC	GenAm	-stədɒn	-𐑕𐑑𐑩𐑛𐑪𐑯			89
affix	-taph	UNC	GenAm	ˈtɒf	𐑑𐑪𐑓			89
affix	-taph	UNC	RSSB	ˈtɑːf	𐑑𐑭𐑓			89
affix	-taxel	UNC	RSSB	ˈtaksel	𐑑𐑨𐑒𐑕𐑧𐑤			89
affix	-taxel	UNC	GenAm	ˈtæksəl	𐑑𐑨𐑒𐑕𐑩𐑤			89
affix	-tegravir	UNC	RSSB	teɡrəvɪəR	𐑑𐑧𐑜𐑮𐑩𐑝𐑽			89
affix	-tegravir	UNC	GenAm	ˈteɡrəˌvɪr	𐑑𐑧𐑜𐑮𐑩𐑝𐑦𐑮			89
affix	-teplase	UNC	RSSB	təpleɪz	𐑑𐑩𐑐𐑤𐑱𐑟			89
affix	-teplase	UNC	GenAm	təˌpleɪs	𐑑𐑩𐑐𐑤𐑱𐑕			89
affix	-terenol	UNC	RSSB	təriːnɒl	𐑑𐑼𐑰𐑯𐑪𐑤			89
affix	-terenol	UNC	GenAm	təˈriˌnɒl	𐑑𐑼𐑦𐑯𐑪𐑤			89
affix	-terenol	UNC	GenAm	ˈterəˌnɒl	𐑑𐑧𐑮𐑩𐑯𐑪𐑤			89
affix	-terol	UNC	RSSB	tərɒl	𐑑𐑼𐑪𐑤			89
affix	-terol	UNC	GenAm	təˌrɒl	𐑑𐑼𐑪𐑤			89
affix	-terone	UNC	RSSB	tərəʊn	𐑑𐑼𐑴𐑯			89
affix	-terone	UNC	GenAm	təˌroʊn	𐑑𐑼𐑴𐑯			89
affix	-thiazide	UNC	RSSB	ˈθʌɪəzʌɪd	𐑔𐑳𐑾𐑟𐑳𐑦𐑛	ˈθʌɪəzʌɪd	𐑔𐑳𐑾𐑟𐑳𐑦𐑛	89
affix	-thiazide	UNC	GenAm	ˈθaɪəˌzaɪd	𐑔𐑲𐑩𐑟𐑲𐑛	ˈθaɪəˌzaɪd	𐑔𐑲𐑩𐑟𐑲𐑛	89
affix	-thiouracil	UNC	RSSB	θʌɪəʊjəərəRsɪl	𐑔𐑳𐑾𐑫𐑘𐑩𐑼𐑼𐑕𐑦𐑤			89
affix	-thiouracil	UNC	GenAm	ˌθaɪoʊˈjʊrəˌsɪl	𐑔𐑲𐑴𐑘𐑫𐑮𐑩𐑕𐑦𐑤			89
affix	-tizide	UNC	RSSB	tɪzʌɪd	𐑑𐑦𐑟𐑳𐑦𐑛			89
affix	-tizide	UNC	GenAm	təˌzaɪd	𐑑𐑩𐑟𐑲𐑛			89
affix	-toin	UNC	RSSB	təʊɪn	𐑑𐑴𐑦𐑯			89
affix	-toin	UNC	GenAm	toʊɪn	𐑑𐑴𐑦𐑯			89
affix	-Tok	UNC	RSSB	-ˌtɒk	-𐑑𐑪𐑒			89
affix	-Tok	UNC	GenAm	-ˌtɒk	-𐑑𐑪𐑒			89
affix	-trices	UNC	RSSB	trɪsiːz	𐑑𐑮𐑦𐑕𐑰𐑟			89
affix	-trop-	UNC	RSSB	trəʊp	𐑑𐑮𐑴𐑐	trɒp	𐑑𐑮𐑪𐑐	89
affix	-trop-	UNC	GenAm	troʊp	𐑑𐑮𐑴𐑐	trɒp	𐑑𐑮𐑪𐑐	89
affix	-trop-	UNC	GenAm	trəp	𐑑𐑮𐑩𐑐	trɒp	𐑑𐑮𐑪𐑐	89
affix	-tropin	UNC	RSSB	trəʊpɪn	𐑑𐑮𐑴𐑐𐑦𐑯			89
affix	-tropin	UNC	GenAm	ˈtroʊpɪn	𐑑𐑮𐑴𐑐𐑦𐑯			89
affix	-tropism	UNC	RSSB	-trəʊpɪzəm	-𐑑𐑮𐑴𐑐𐑦𐑟𐑩𐑥	trəʊpɪzəm	𐑑𐑮𐑴𐑐𐑦𐑟𐑩𐑥	97
affix	-tropism	UNC	GenAm	-ˈtroʊˌpɪzəm	-𐑑𐑮𐑴𐑐𐑦𐑟𐑩𐑥	ˈtroʊˌpɪzəm	𐑑𐑮𐑴𐑐𐑦𐑟𐑩𐑥	97
affix	-Tuber	UNC	GenAm	ˈtubər	𐑑𐑫𐑚𐑼	ˈtubəR	𐑑𐑫𐑚𐑼	89
affix	-um	UNC	RSSB	əm	𐑩𐑥			89
affix	-umab	UNC	RSSB	jəmæb	𐑘𐑩𐑥𐑨𐑚			89
affix	-umab	UNC	GenAm	jəˌmæb	𐑘𐑩𐑥𐑨𐑚			89
affix	-umab	UNC	RSSB	əmæb	𐑩𐑥𐑨𐑚			89
affix	-umab	UNC	GenAm	əˌmæb	𐑩𐑥𐑨𐑚			89
affix	-ure	UNC	RSSB	-ʊəR	-𐑫𐑼			89
affix	-ure	UNC	RSSB	-ɔː	-𐑷			1
affix	-ure	UNC	RSSB	-əR	-𐑼			89
affix	-ure	UNC	GenAm	-ər	-𐑼			89
affix	-ure	UNC	GenAm	-ʊr	-𐑫𐑮			89
affix	-uria	UNC	RSSB	-jəərɪə	-𐑘𐑩𐑼𐑾			89
affix	-vaptan	UNC	GenAm	ˈvæptən	𐑝𐑨𐑐𐑑𐑩𐑯	ˈvæptən	𐑝𐑨𐑐𐑑𐑩𐑯	89
affix	-vastatin	UNC	RSSB	vəˈstatɪn	𐑝𐑩𐑕𐑑𐑨𐑑𐑦𐑯			89
affix	-vastatin	UNC	RSSB	ˈvastətɪn	𐑝𐑨𐑕𐑑𐑩𐑑𐑦𐑯			89
affix	-vastatin	UNC	GenAm	vəstætən	𐑝𐑩𐑕𐑑𐑨𐑑𐑩𐑯			89
affix	-verine	UNC	RSSB	vərʌɪn	𐑝𐑼𐑳𐑦𐑯			89
affix	-verine	UNC	RSSB	vəriːn	𐑝𐑼𐑰𐑯			89
affix	-verine	UNC	GenAm	vəˌrin	𐑝𐑼𐑦𐑯			89
affix	-verine	UNC	GenAm	vərɪn	𐑝𐑼𐑦𐑯			89
affix	-verse	UNC	RSSB	vəːs	𐑝𐑩ː𐑕	vɜːRs	𐑝𐑻𐑕	1
affix	-verse	UNC	GenAm	vəRs	𐑝𐑼𐑕	ˈvɜːRs	𐑝𐑻𐑕	89
affix	-ville	UNC	GenAm	ˈvɪl	𐑝𐑦𐑤	ˈvɪl	𐑝𐑦𐑤	89
affix	-vir	UNC	RSSB	vɪəR	𐑝𐑽			89
affix	-vir	UNC	GenAm	ˌvɪr	𐑝𐑦𐑮			89
affix	-virine	UNC	RSSB	vɪəriːn	𐑝𐑽𐑰𐑯			89
affix	-virine	UNC	GenAm	ˈvɪrˌin	𐑝𐑦𐑮𐑦𐑯			89
affix	-viroc	UNC	RSSB	vɪrɒk	𐑝𐑦𐑮𐑪𐑒			89
affix	-viroc	UNC	GenAm	vɪˌrɒk	𐑝𐑦𐑮𐑪𐑒			89
affix	-virsen	UNC	RSSB	vɪəsəRn	𐑝𐑾𐑕𐑼𐑯			89
affix	-virsen	UNC	GenAm	ˈvɪrsən	𐑝𐑦𐑮𐑕𐑩𐑯			89
affix	-vudine	UNC	RSSB	vjədiːn	𐑝𐑘𐑩𐑛𐑰𐑯			89
affix	-vudine	UNC	GenAm	vjəˌdin	𐑝𐑘𐑩𐑛𐑦𐑯			89
affix	-ward	UNC	RSSB	wəRd	𐑢𐑼𐑛	wɔːRd	𐑢𐑹𐑛	89
affix	-ward	UNC	GenAm	wəRd	𐑢𐑼𐑛	wɔːRd	𐑢𐑹𐑛	89
affix	-ward	UNC	RSSB	wɔːRd	𐑢𐑹𐑛	wɔːRd	𐑢𐑹𐑛	89
affix	-ward	UNC	GenAm	wɔːRd	𐑢𐑹𐑛	wɔːRd	𐑢𐑹𐑛	89
affix	-wards	UNC	RSSB	wəRdz	𐑢𐑼𐑛𐑟			89
affix	-wards	UNC	GenAm	wəRdz	𐑢𐑼𐑛𐑟			89
affix	-wards	UNC	RSSB	wɔːRdz	𐑢𐑹𐑛𐑟			89
affix	-wards	UNC	GenAm	wɔːRdz	𐑢𐑹𐑛𐑟			89
affix	-xeny	UNC	RSSB	-ksɪnɪ	-𐑒𐑕𐑦𐑯𐑦			89
affix	-xeny	UNC	GenAm	-ksəni	-𐑒𐑕𐑩𐑯𐑦			89
affix	-zumab	UNC	RSSB	zjəmab	𐑟𐑘𐑩𐑥𐑨𐑚			89
affix	-zumab	UNC	GenAm	zjəˌmæb	𐑟𐑘𐑩𐑥𐑨𐑚			89
affix	-zumab	UNC	GenAm	zʊˌmæb	𐑟𐑫𐑥𐑨𐑚			89
affix	-zumab	UNC	GenAm	zəˌmæb	𐑟𐑩𐑥𐑨𐑚			89
affix	ac-	UNC	RSSB	æk	𐑨𐑒			89
affix	ac-	UNC	GenAm	æk	𐑨𐑒			89
affix	ac-	UNC	RSSB	ək	𐑩𐑒			89
affix	ac-	UNC	GenAm	ək	𐑩𐑒			89
affix	acanth-	UNC	RSSB	əˈkænθ	𐑩𐑒𐑨𐑯𐑔			89
affix	acanth-	UNC	GenAm	əˈkænθ	𐑩𐑒𐑨𐑯𐑔			89
affix	acantho-	UNC	RSSB	əˈkænθəʊ	𐑩𐑒𐑨𐑯𐑔𐑴			89
affix	acantho-	UNC	GenAm	əˈkænθoʊ	𐑩𐑒𐑨𐑯𐑔𐑴			89
affix	Afro-	UNC	GenAm	ˈæfroʊ-	𐑨𐑓𐑮𐑴-	ˈæfroʊ	𐑨𐑓𐑮𐑴	89
affix	ailuro-	UNC	RSSB	aɪljəərə-	𐑲𐑤𐑘𐑩𐑼𐑩-			89
affix	ailuro-	UNC	GenAm	aɪˈlʊrə-	𐑲𐑤𐑫𐑮𐑩-			89
affix	ailuro-	UNC	GenAm	eɪˈlʊrə-	𐑱𐑤𐑫𐑮𐑩-			89
affix	alder-	UNC	RSSB	ɔːldə	𐑷𐑤𐑛𐑩	ɔːldəR	𐑷𐑤𐑛𐑼	1
affix	ali-	UNC	RSSB	ælɪ	𐑨𐑤𐑦			89
affix	ali-	UNC	RSSB	alɪ	𐑨𐑤𐑦			89
affix	allo-	UNC	GenAm	æloʊ-	𐑨𐑤𐑴-	ˈæloʊ	𐑨𐑤𐑴	89
affix	alter-	UNC	RSSB	ɒltər	𐑪𐑤𐑑𐑼	ɔːltəR	𐑷𐑤𐑑𐑼	89
affix	alter-	UNC	GenAm	ˈɒltər	𐑪𐑤𐑑𐑼	ˈɒltər	𐑪𐑤𐑑𐑼	89
affix	alter-	UNC	RSSB	ɔːltər	𐑷𐑤𐑑𐑼	ɔːltəR	𐑷𐑤𐑑𐑼	89
affix	ambi-	UNC	RSSB	ˈæmbi	𐑨𐑥𐑚𐑦			89
affix	ambi-	UNC	RSSB	ˈæmbɪ	𐑨𐑥𐑚𐑦			89
affix	ambi-	UNC	GenAm	ˈæmbɪ	𐑨𐑥𐑚𐑦			89
affix	ambi-	UNC	GenAm	ˈæmbə	𐑨𐑥𐑚𐑩			89
affix	amphi-	UNC	GenAm	ˈæmfi	𐑨𐑥𐑓𐑦			89
affix	amphi-	UNC	GenAm	ˈæmfɪ	𐑨𐑥𐑓𐑦			89
affix	andro-	UNC	GenAm	ændroʊ-	𐑨𐑯𐑛𐑮𐑴-			97
affix	angio-	UNC	GenAm	ˈændʒioʊ	𐑨𐑯𐑡𐑦𐑴			89
affix	Anglo-	UNC	RSSB	ˈæŋɡləʊ	𐑨𐑙𐑜𐑤𐑴	ˈaŋɡləʊ	𐑨𐑙𐑜𐑤𐑴	89
affix	anti-	UNC	RSSB	ˈænˌti	𐑨𐑯𐑑𐑦	ˈænti	𐑨𐑯𐑑𐑦	89
affix	anti-	UNC	RSSB	ˈæntɪ	𐑨𐑯𐑑𐑦	ˈænti	𐑨𐑯𐑑𐑦	89
affix	anti-	UNC	GenAm	ˈænti	𐑨𐑯𐑑𐑦	ˈæntaɪ	𐑨𐑯𐑑𐑲	89
affix	anti-	UNC	GenAm	ˈeənti	𐑺𐑯𐑑𐑦	ˈæntaɪ	𐑨𐑯𐑑𐑲	89
affix	anti-	UNC	GenAm	ˈænˌtaɪ	𐑨𐑯𐑑𐑲	ˈæntaɪ	𐑨𐑯𐑑𐑲	89
affix	anti-	UNC	GenAm	ˈeənˌtaɪ	𐑺𐑯𐑑𐑲	ˈæntaɪ	𐑨𐑯𐑑𐑲	89
affix	anti-	UNC	GenAm	ˈæntə	𐑨𐑯𐑑𐑩	ˈæntaɪ	𐑨𐑯𐑑𐑲	89
affix	anti-	UNC	GenAm	ˈeəntə	𐑺𐑯𐑑𐑩	ˈæntaɪ	𐑨𐑯𐑑𐑲	89
affix	archae-	UNC	RSSB	ɑːRkiː	𐑸𐑒𐑰			89
affix	argyr-	UNC	RSSB	ɑːRdʒɪr	𐑸𐑡𐑦𐑮			89
affix	aristo-	UNC	GenAm	əˈrɪstoʊ	𐑼𐑦𐑕𐑑𐑴			89
affix	aristo-	UNC	RSSB	ərɪstəʊ	𐑼𐑦𐑕𐑑𐑴			89
affix	arte-	UNC	RSSB	ɑːRtɪ	𐑸𐑑𐑦			89
affix	arte-	UNC	RSSB	ɑːRte	𐑸𐑑𐑧			89
affix	arte-	UNC	GenAm	ɑːRˈte	𐑸𐑑𐑧			89
affix	arte-	UNC	GenAm	ɑːRtə	𐑸𐑑𐑩			89
affix	arteri-	UNC	RSSB	ɑːRtɪərɪ	𐑸𐑑𐑽𐑦			89
affix	arteri-	UNC	GenAm	ɑːRˈtɪri	𐑸𐑑𐑦𐑮𐑦			89
affix	aspergill-	UNC	RSSB	aspəRdʒɪl-	𐑨𐑕𐑐𐑼𐑡𐑦𐑤-			89
affix	aspergill-	UNC	RSSB	æspəRdʒɪl-	𐑨𐑕𐑐𐑼𐑡𐑦𐑤-			89
affix	aspergill-	UNC	GenAm	ˌæspərdʒɪlˈ-	𐑨𐑕𐑐𐑼𐑡𐑦𐑤-			89
affix	aspergillo-	UNC	RSSB	æspəRdʒɪləʊ-	𐑨𐑕𐑐𐑼𐑡𐑦𐑤𐑴-			89
affix	aspergillo-	UNC	GenAm	ˌæspərˈdʒɪloʊ-	𐑨𐑕𐑐𐑼𐑡𐑦𐑤𐑴-			89
affix	aspergillo-	UNC	RSSB	as-	𐑨𐑕-			1
affix	aur-	UNC	RSSB	ɔːr	𐑹			89
affix	auriculo-	UNC	RSSB	ɔːrɪkjələʊ	𐑹𐑦𐑒𐑘𐑩𐑤𐑴			89
affix	auriculo-	UNC	GenAm	ɒˈrɪkjəloʊ	𐑪𐑮𐑦𐑒𐑘𐑩𐑤𐑴			89
affix	auto-	UNC	RSSB	ˈɔːtə-	𐑷𐑑𐑩-	ˈɔːtəʊ	𐑷𐑑𐑴	89
affix	auto-	UNC	GenAm	ˈɒtə-	𐑪𐑑𐑩-	ˈɒtoʊ	𐑪𐑑𐑴	89
affix	auto-	UNC	GenAm	ˈɒtoʊ-	𐑪𐑑𐑴-	ˈɒtoʊ	𐑪𐑑𐑴	89
affix	azo-	UNC	RSSB	eɪzəʊ	𐑱𐑟𐑴			89
affix	azo-	UNC	GenAm	æzoʊ	𐑨𐑟𐑴			89
affix	azo-	UNC	GenAm	æzə	𐑨𐑟𐑩			89
