word	pos	var	shaw	ipa	confidence	source	status	readlex_var	shaw_override	pos_override	var_override	verdict	notes
ptilinum	NN1	RSSB	𐑐𐑑𐑦𐑤𐑦𐑯𐑩𐑥	ˈptɪlɪnəm	89	wiktionary	new						
ptilinum	NN1	RSSB	𐑐𐑑𐑦𐑤𐑳𐑦𐑯𐑩𐑥	ptɪˈlʌɪnəm	89	wiktionary	new						
ptilocerque	NN1	RSSB	𐑐𐑑𐑦𐑤𐑴𐑕𐑻𐑒	ptɪləʊsɜːRk	89	wiktionary	new						
ptochocracy	NN1	CotCaught	𐑑𐑴𐑒𐑷𐑒𐑮𐑩𐑕𐑦	toʊˈkɒkrəsi	89	wiktionary	new						cot-caught variant of GenAm 𐑑𐑴𐑒𐑪𐑒𐑮𐑩𐑕𐑦
ptochocracy	NN1	GenAm	𐑑𐑴𐑒𐑪𐑒𐑮𐑩𐑕𐑦	toʊˈkɒkrəsi	89	wiktionary	new						
ptolemaic	AJ0	CotCaught	𐑑𐑷𐑤𐑩𐑥𐑱𐑦𐑒	ˌtɒləˈmeɪɪk	89	wordnet	new						cot-caught variant of GenAm 𐑑𐑪𐑤𐑩𐑥𐑱𐑦𐑒
Ptolemaic	AJ0	CotCaught	𐑑𐑷𐑤𐑩𐑥𐑱𐑦𐑒	ˌtɒləˈmeɪɪk	89	wiktionary	new						cot-caught variant of GenAm 𐑑𐑪𐑤𐑩𐑥𐑱𐑦𐑒
ptolemaic	AJ0	RRP	𐑑𐑪𐑤𐑩𐑥𐑱𐑦𐑒	ˌtɒləˈmeɪɪk	89	wiktionary+wordnet	new						
Ptolemy	NP0	CotCaught	𐑑𐑷𐑤𐑩𐑥𐑦	ˈtɒləmi	89	wiktionary	new						cot-caught variant of GenAm 𐑑𐑪𐑤𐑩𐑥𐑦
Ptolemy	NP0	RRP	𐑑𐑪𐑤𐑩𐑥𐑦	ˈtɒləmi	89	wiktionary	new						
ptosis	NN1	RRP	𐑑𐑴𐑕𐑦𐑕	ˈtəʊsɪs	89	wiktionary+wordnet	new						
ptr	NN1	GenAm	𐑐𐑦𐑑𐑼	ˈpitəR	89	wiktionary	new						
ptr	NN1	RSSB	𐑐𐑰𐑑𐑼	piːtəR	89	wiktionary	new						
pubeless	AJ0	RSSB	𐑐𐑿𐑚𐑤𐑩𐑕	ˈpjuːbləs	89	wiktionary	new						
puberty	NN1	GenAm	𐑐𐑘𐑫𐑚𐑼𐑑𐑦	ˈpjubəRti	89	wiktionary	supplement						
pubes	NN1	RSSB	𐑐𐑿𐑚𐑦𐑟	pjuːbiz	89	wordnet	new						
pubis	NN1	RSSB	𐑐𐑘𐑫𐑚𐑦𐑕	ˈpjubɪs	89	wordnet	new						
public domain	NN1	RRP	𐑐𐑳𐑚𐑤𐑦𐑒 𐑛𐑴𐑥𐑱𐑯	ˌpʌblɪk dəʊˈmeɪn	89	wiktionary	new						
public office	NN1	CotCaught	𐑐𐑳𐑚𐑤𐑦𐑒 𐑷𐑓𐑦𐑕	ˈpʌblɪk ˈɒfɪs	89	wiktionary	new						cot-caught variant of GenAm 𐑐𐑳𐑚𐑤𐑦𐑒 𐑪𐑓𐑦𐑕
public office	NN1	RRP	𐑐𐑳𐑚𐑤𐑦𐑒 𐑪𐑓𐑦𐑕	ˈpʌblɪk ˈɒfɪs	89	wiktionary	new						
public purse	NN1	RRP	𐑐𐑳𐑚𐑤𐑦𐑒 𐑐𐑻𐑕	pʌblɪk pɜːRs	89	wiktionary	new						
publican	NN1	GenAm	𐑐𐑳𐑚𐑤𐑩𐑒𐑩𐑯	ˈpʌbləkən	89	wiktionary	supplement						
puccinia	NN1	GenAm	𐑐𐑫𐑗𐑦𐑯𐑦𐑩	puˈtʃɪniə	89	wiktionary	new						
puccoon	NN1	RSSB	𐑐𐑳𐑒𐑵𐑯	pʌˈkuːn	89	wordnet	new						
pucelage	NN1	RSSB	𐑐𐑿𐑕𐑩𐑤𐑭𐑠	ˈpjuːsəlɑːʒ	89	wiktionary	new						
pucelage	NN1	RSSB	𐑐𐑿𐑕𐑩𐑤𐑦𐑡	ˈpjuːsəlɪdʒ	89	wiktionary	new						
pud	NN1	RSSB	𐑐𐑳𐑛	pʌd	89	wiktionary	supplement						
pudenda	NN1	RSSB	𐑐𐑘𐑩𐑛𐑧𐑯𐑛𐑩	pjəˈdendə	89	wiktionary	supplement						
pudendum	NN1	RSSB	𐑐𐑘𐑩𐑛𐑧𐑯𐑛𐑩𐑥	pjəˈdendəm	89	wordnet	supplement						
pudendum	NN1	RSSB	𐑐𐑘𐑩𐑛𐑧𐑯𐑛𐑩𐑥	pjəˈdendəm	89	wiktionary	supplement						
pudeur	NN1	GenAm	𐑐𐑘𐑫𐑛𐑻	pjuˈdɜːR	89	wiktionary	new						
pudeur	NN1	RSSB	𐑐𐑿𐑛𐑻	pjuːdɜːR	89	wiktionary	new						
pudge	NN1	RSSB	𐑐𐑳𐑡	pʌdʒ	89	wordnet	new						
pudu	NN1	RSSB	𐑐𐑵𐑛𐑵	ˈpuːduː	89	wiktionary	new						
pudu	NN1	RSSB	𐑐𐑵𐑛𐑵	puːˈduː	89	wiktionary	new						
Puebloan	AJ0	RRP	𐑐𐑢𐑧𐑚𐑤𐑴𐑩𐑯	ˈpwebləʊən	89	wiktionary	new						
Puebloan	AJ0	RSSB	𐑐𐑢𐑱𐑚𐑤𐑴𐑩𐑯	ˈpweɪbləʊən	89	wiktionary	new						
Puebloan	NN1	RRP	𐑐𐑢𐑧𐑚𐑤𐑴𐑩𐑯	ˈpwebləʊən	89	wiktionary	new						
Puebloan	NN1	RSSB	𐑐𐑢𐑱𐑚𐑤𐑴𐑩𐑯	ˈpweɪbləʊən	89	wiktionary	new						
puellile	AJ0	GenAm	𐑐𐑘𐑫𐑧𐑤𐑲𐑤	pjuˈelˌaɪl	89	wiktionary	new						
puellile	AJ0	GenAm	𐑐𐑘𐑫𐑤𐑲𐑤	ˈpjulaɪl	89	wiktionary	new						
puellile	AJ0	RSSB	𐑐𐑿𐑧𐑤𐑲𐑤	pjuːˈelaɪl	89	wiktionary	new						
puellile	AJ0	RSSB	𐑐𐑿𐑤𐑲𐑤	ˈpjuːlaɪl	89	wiktionary	new						
puelline	AJ0	GenAm	𐑐𐑘𐑫𐑧𐑤𐑦𐑯	pjuˈelˌin	89	wiktionary	new						
puelline	AJ0	RSSB	𐑐𐑿𐑧𐑤𐑰𐑯	pjuːˈeliːn	89	wiktionary	new						
puer	NN1	GenAm	𐑐𐑘𐑫𐑼	ˈpjuəR	89	wiktionary	new						
puer	NN1	GenAm	𐑐𐑫𐑼	ˈpʊər	89	wiktionary	new						
puer	NN1	GenAm	𐑐𐑫𐑼	ˈpuər	89	wiktionary	new						
puer	NN1	GenAm	𐑐𐑫𐑧𐑮	ˈpuer	89	wiktionary	new						
puer	NN1	RSSB	𐑐𐑿𐑼	pjuːəR	89	wiktionary	new						
puer	NN1	RSSB	𐑐𐑘𐑩𐑼	pjəəR	89	wiktionary	new						
puerile	AJ0	GenAm	𐑐𐑘𐑼𐑦𐑤	ˈpjərɪl	89	wordnet	supplement						
puerile	AJ0	GenAm	𐑐𐑘𐑼𐑦𐑤	ˈpjərɪl	89	wiktionary	supplement						
puerile	AJ0	GenAm	𐑐𐑘𐑼𐑲𐑤	ˈpjəraɪl	89	wiktionary	supplement						
puerile	AJ0	RSSB	𐑐𐑘𐑩𐑼𐑲𐑤	pjəəraɪl	89	wordnet	supplement						
puerile	AJ0	RSSB	𐑐𐑘𐑩𐑼𐑲𐑤	pjəəraɪl	89	wiktionary	supplement						
puerilely	AV0	GenAm	𐑐𐑘𐑼𐑲𐑤𐑤𐑦	ˈpjəraɪlli	89	wiktionary	new						
puerilely	AV0	GenAm	𐑐𐑘𐑼𐑦𐑤𐑤𐑦	ˈpjərɪlli	89	wiktionary	new						
puerilely	AV0	RSSB	𐑐𐑘𐑩𐑼𐑲𐑤𐑤𐑦	pjəəraɪlli	89	wiktionary	new						
puerpera	NN1	RRP	𐑐𐑘𐑫𐑻𐑐𐑼𐑩	pjuɜːRpərə	89	wiktionary	new						
puerpera	NN1	RSSB	𐑐𐑿𐑻𐑐𐑼𐑩	pjuːɜːRpərə	89	wordnet	new						
puerperal	AJ0	GenAm	𐑐𐑘𐑫𐑻𐑐𐑼𐑩𐑤	pjuˈɜːRpərəl	89	wiktionary	supplement						
puerperal	AJ0	RSSB	𐑐𐑘𐑫𐑻𐑐𐑼𐑼𐑤	pjuɜːRpərəRl	89	wiktionary	supplement						
puerperia	NN1	GenAm	𐑐𐑘𐑫𐑼𐑐𐑦𐑮𐑦𐑩	ˌpjuəRˈpɪriə	89	wiktionary	new						
puerperia	NN1	RSSB	𐑐𐑿𐑻𐑐𐑽𐑦𐑩	pjuːɜːRpɪəriə	89	wiktionary	new						
puerperium	NN1	GenAm	𐑐𐑘𐑫𐑼𐑐𐑦𐑮𐑦𐑩𐑥	ˌpjuəRˈpɪriəm	89	wiktionary	new						
puerperium	NN1	RSSB	𐑐𐑵𐑻𐑐𐑰𐑮𐑦𐑩𐑥	puːɜːRpiːriəm	89	wordnet	new						
puerperium	NN1	RSSB	𐑐𐑘𐑫𐑼𐑐𐑽𐑦𐑩𐑥	pjuəRpɪəriəm	89	wiktionary	new						
Puerto Galera	NP0	CotCaught	𐑐𐑢𐑧𐑮𐑑𐑴 𐑜𐑷 𐑤𐑱𐑮𐑩	ˌpwertoʊ ɡɒ ˈleɪrə	89	wiktionary	new						cot-caught variant of GenAm 𐑐𐑢𐑧𐑮𐑑𐑴 𐑜𐑪 𐑤𐑱𐑮𐑩
Puerto Galera	NP0	GenAm	𐑐𐑢𐑧𐑮𐑑𐑴 𐑜𐑪 𐑤𐑱𐑮𐑩	ˌpwertoʊ ɡɒ ˈleɪrə	89	wiktionary	new						
Puerto Rican	AJ0	GenAm	𐑐𐑹𐑑𐑼𐑰𐑒𐑩𐑯	ˌpɔːRtəˈriːkən	89	wiktionary	new						
Puerto Rican	AJ0	RSSB	𐑐𐑢𐑻𐑑𐑼𐑰𐑒𐑩𐑯	pwɜːrtəriːkən	89	wiktionary	new						
Puerto Rican	AJ0	RSSB	𐑐𐑢𐑺𐑑𐑼𐑰𐑒𐑩𐑯	pweərtəriːkən	89	wiktionary	new						
Puerto Rican	NN1	GenAm	𐑐𐑹𐑑𐑼𐑰𐑒𐑩𐑯	ˌpɔːRtəˈriːkən	89	wiktionary	new						
Puerto Rican	NN1	RSSB	𐑐𐑢𐑻𐑑𐑼𐑰𐑒𐑩𐑯	pwɜːrtəriːkən	89	wiktionary	new						
Puerto Rican	NN1	RSSB	𐑐𐑢𐑺𐑑𐑼𐑰𐑒𐑩𐑯	pweərtəriːkən	89	wiktionary	new						
Puerto Rico	NP0	CotCaught	𐑐𐑷𐑼𐑑𐑼𐑦𐑒𐑴	ˌpɒəRtəˈrikoʊ	89	wiktionary	new						cot-caught variant of GenAm 𐑐𐑪𐑼𐑑𐑼𐑦𐑒𐑴
Puerto Rico	NP0	GenAm	𐑐𐑹𐑑𐑼𐑦𐑒𐑴	ˌpɔːRtəˈrikoʊ	89	wiktionary	new						
Puerto Rico	NP0	GenAm	𐑐𐑪𐑼𐑑𐑼𐑦𐑒𐑴	ˌpɒəRtəˈrikoʊ	89	wiktionary	new						
Puerto Rico	NP0	RSSB	𐑐𐑢𐑻𐑑𐑼𐑰𐑒𐑴	pwɜːrtəriːkəʊ	89	wiktionary	new						
Puerto Rico	NP0	RSSB	𐑐𐑢𐑺𐑑𐑼𐑰𐑒𐑴	pweərtəriːkəʊ	89	wiktionary	new						
puffer	NN1	RRP	𐑐𐑳𐑓𐑼	pʌfəR	89	wiktionary+wordnet	new						
pufferfish	NN1	GenAm	𐑐𐑳𐑓𐑼𐑓𐑦𐑖	ˈpʌfəRˌfɪʃ	89	wiktionary	new						
pugilist	NN1	GenAm	𐑐𐑘𐑫𐑡𐑩𐑤𐑦𐑕𐑑	ˈpjudʒəlɪst	89	wordnet	supplement						
pugilist	NN1	RRP	𐑐𐑿𐑡𐑩𐑤𐑦𐑕𐑑	ˈpjuːdʒəlɪst	89	wiktionary+wordnet	supplement						
pugilistically	AV0	RSSB	𐑐𐑿𐑡𐑦𐑤𐑦𐑕𐑑𐑦𐑒𐑤𐑦	pjuːdʒɪˈlɪstɪkli	89	wiktionary	new						
pugnacity	NN1	RSSB	𐑐𐑳𐑜𐑯𐑨𐑕𐑩𐑑𐑦	pʌɡˈnæsəti	89	wordnet	supplement						
pugnacity	NN1	RSSB	𐑐𐑳𐑜𐑯𐑨𐑕𐑩𐑑𐑦	pʌɡˈnæsəti	89	wiktionary	supplement						
puisne	AJ0	GenAm	𐑐𐑘𐑫𐑯𐑦	ˈpjuni	89	wiktionary	new						
puisne	AJ0	RSSB	𐑐𐑿𐑯𐑦	ˈpjuːni	89	wiktionary	new						
puisne	NN1	GenAm	𐑐𐑘𐑫𐑯𐑦	ˈpjuni	89	wiktionary	new						
puisne	NN1	RSSB	𐑐𐑿𐑯𐑦	ˈpjuːni	89	wiktionary	new						
puissance	NN1	RSSB	𐑐𐑿𐑦𐑕𐑯𐑕	ˈpjuːɪsns	89	wordnet	supplement						
puissance	NN1	RSSB	𐑐𐑿𐑦𐑕𐑩𐑯𐑕	ˈpjuːɪsəns	89	wiktionary	supplement						
puissant	AJ0	GenAm	𐑐𐑘𐑫𐑩𐑕𐑩𐑯𐑑	ˈpjuəsənt	89	wordnet	supplement						
puissant	AJ0	GenAm	𐑐𐑘𐑫𐑩𐑕𐑩𐑯𐑑	ˈpjuəsənt	89	wiktionary	supplement						
puissant	AJ0	RRP	𐑐𐑢𐑦𐑕𐑩𐑯𐑑	ˈpwɪsənt	89	wiktionary	supplement						
puissant	AJ0	RSSB	𐑐𐑢𐑦𐑕𐑯𐑑	ˈpwɪsnt	89	wordnet	supplement						
puissant	AJ0	RSSB	𐑐𐑿𐑦𐑕𐑩𐑯𐑑	ˈpjuːɪsənt	89	wiktionary	supplement						
pujari	NN1	RSSB	𐑐𐑵𐑡𐑸𐑦	puːdʒɑːri	89	wiktionary	new						
pukana	NN1	RSSB	𐑐𐑵𐑒𐑩𐑯𐑩	ˈpuːkənə	89	wiktionary	new						
pukka	AJ0	GenAm	𐑐𐑩𐑒𐑩	ˈpəkə	89	wordnet	supplement						
pukka	AJ0	GenAm	𐑐𐑩𐑒𐑩	ˈpəkə	89	wiktionary	supplement						
pula	NN1	GenAm	𐑐𐑵𐑤𐑭	puːlɑː	89	wordnet	new						
pula	NN1	GenAm	𐑐𐑵𐑤𐑭	puːlɑː	89	wiktionary	new						
pula	NN1	RSSB	𐑐𐑫𐑤𐑩	pʊlə	89	wordnet	new						
pula	NN1	RSSB	𐑐𐑫𐑤𐑩	pʊlə	89	wiktionary	new						
pulchritude	NN1	GenAm	𐑐𐑳𐑤𐑒𐑮𐑩𐑑𐑵𐑛	ˈpʌlkrəˌtuːd	89	wiktionary	supplement						
pulchritude	NN1	RSSB	𐑐𐑳𐑤𐑒𐑮𐑩𐑑𐑿𐑛	pʌlkrətjuːd	89	wiktionary	supplement						
pulitzer	NN1	GenAm	𐑐𐑘𐑫𐑤𐑦𐑑𐑕𐑼	ˈpjulɪtsəR	89	wordnet	new						
Pulitzer	NN1	GenAm	𐑐𐑘𐑫𐑤𐑦𐑑𐑕𐑼	ˈpjulɪtsəR	89	wiktionary	new						
Pulitzer	NN1	RRP	𐑐𐑫𐑤𐑦𐑑𐑕𐑼	ˈpʊlɪtsəR	89	wiktionary	new						
pulitzer	NN1	RSSB	𐑐𐑿𐑤𐑦𐑑𐑕𐑼	pjuːlɪtsəR	89	wordnet	new						
Pulitzer	NN1	RSSB	𐑐𐑿𐑤𐑦𐑑𐑕𐑼	pjuːlɪtsəR	89	wiktionary	new						
Pulitzer	NP0	GenAm	𐑐𐑘𐑫𐑤𐑦𐑑𐑕𐑼	ˈpjulɪtsəR	89	wiktionary	new						
Pulitzer	NP0	RRP	𐑐𐑫𐑤𐑦𐑑𐑕𐑼	ˈpʊlɪtsəR	89	wiktionary	new						
Pulitzer	NP0	RSSB	𐑐𐑿𐑤𐑦𐑑𐑕𐑼	pjuːlɪtsəR	89	wiktionary	new						
Pulitzer Prize	NN1	GenAm	𐑐𐑘𐑫𐑤𐑦𐑑𐑕𐑼 𐑐𐑮𐑲𐑟	ˌpjulɪtsəR ˈpraɪz	89	wiktionary	new						
Pulitzer Prize	NN1	RRP	𐑐𐑫𐑤𐑦𐑑𐑕𐑼 𐑐𐑮𐑲𐑟	ˌpʊlɪtsəR ˈpraɪz	89	wiktionary	new						
Pulitzer Prize	NN1	RSSB	𐑐𐑿𐑤𐑦𐑑𐑕𐑼 𐑐𐑮𐑲𐑟	pjuːlɪtsəR praɪz	89	wiktionary	new						
pull	ITJ	RSSB	𐑐𐑩𐑤	pəl	89	wiktionary	supplement						
pull	NN1	RSSB	𐑐𐑩𐑤	pəl	89	wiktionary	supplement						
pull	VVI	RSSB	𐑐𐑩𐑤	pəl	89	wiktionary	supplement						
pull out all stops	VVI	CotCaught	𐑐𐑫𐑤𐑬𐑑𐑷𐑤 𐑕𐑑𐑷𐑐𐑕	ˈpʊlaʊtɒl ˈstɒps	89	wiktionary	new						cot-caught variant of GenAm 𐑐𐑫𐑤𐑬𐑑𐑪𐑤 𐑕𐑑𐑪𐑐𐑕
pull out all stops	VVI	GenAm	𐑐𐑫𐑤𐑬𐑑𐑪𐑤 𐑕𐑑𐑪𐑐𐑕	ˈpʊlaʊtɒl ˈstɒps	89	wiktionary	new						
pull out all stops	VVI	RSSB	𐑐𐑫𐑤𐑬𐑑𐑷𐑤 𐑕𐑑𐑪𐑐𐑕	ˈpʊlaʊtɔːl ˈstɒps	89	wiktionary	new						
pull out all the stops	VVI	RSSB	𐑐𐑫𐑤𐑬𐑑𐑷𐑤 𐑞𐑩 𐑕𐑑𐑪𐑐𐑕	ˈpʊlaʊtɔːl ðə ˈstɒps	89	wiktionary	new						
pull-focus	NN1	RSSB	𐑐𐑫𐑤 𐑓𐑴𐑒𐑩𐑕	pʊl ˈfəʊkəs	89	wiktionary	new						
pull-up	NN1	RSSB	𐑐𐑫𐑤𐑳𐑐	ˈpʊlʌp	89	wordnet	supplement						
puller	NN1	GenAm	𐑐𐑫𐑤𐑼	ˈpʊləR	89	wordnet	new						
puller	NN1	GenAm	𐑐𐑫𐑤𐑼	ˈpʊləR	89	wiktionary	new						
pullet	NN1	RSSB	𐑐𐑫𐑤𐑦𐑑	ˈpʊlɪt	89	wordnet	supplement						
pullet	NN1	RSSB	𐑐𐑫𐑤𐑦𐑑	ˈpʊlɪt	89	wiktionary	supplement						
pullorum	NN1	RSSB	𐑐𐑫𐑤𐑹𐑼𐑥	pʊlɔːrəRm	89	wiktionary	new						
pulmonaria	NN1	GenAm	𐑐𐑳𐑤𐑥𐑩𐑯𐑧𐑮𐑦𐑩	ˌpʌlməˈneriə	89	wiktionary	new						
pulmonaria	NN1	RSSB	𐑐𐑳𐑤𐑥𐑩𐑯𐑺𐑦𐑩	pʌlməneəriə	89	wiktionary	new						
pulmonarial	AJ0	GenAm	𐑐𐑳𐑤𐑥𐑩𐑯𐑧𐑮𐑦𐑩𐑤	ˌpʌlməˈneriəl	89	wiktionary	new						
pulmonarial	AJ0	RSSB	𐑐𐑳𐑤𐑥𐑩𐑯𐑺𐑦𐑩𐑤	pʌlməneəriəl	89	wiktionary	new						
pulp	AJ0	GenAm	𐑐𐑫𐑤𐑐	pʊlp	89	wiktionary	supplement						
pulp	NN1	GenAm	𐑐𐑩𐑤𐑐	pəlp	89	wordnet	supplement						
pulp	NN1	GenAm	𐑐𐑫𐑤𐑐	pʊlp	89	wiktionary	supplement						
pulp	VVI	GenAm	𐑐𐑩𐑤𐑐	pəlp	89	wordnet	supplement						
pulp	VVI	GenAm	𐑐𐑫𐑤𐑐	pʊlp	89	wiktionary	supplement						
pulpitarian	NN1	GenAm	𐑐𐑳𐑤𐑐𐑦𐑑𐑧𐑮𐑦𐑩𐑯	ˌpʌlpɪˈteriən	89	wiktionary	new						
pulpitarian	NN1	RSSB	𐑐𐑳𐑤𐑐𐑦𐑑𐑺𐑦𐑩𐑯	pʌlpɪteəriən	89	wiktionary	new						
pulpwood	NN1	GenAm	𐑐𐑳𐑤𐑐𐑢𐑫𐑛	ˈpʌlpˌwʊd	89	wiktionary	new						
pulque	NN1	RSSB	𐑐𐑫𐑤𐑒𐑱	ˈpʊlkeɪ	89	wordnet	supplement						
pulsation	NN1	GenAm	𐑐𐑩𐑤𐑕𐑱𐑖𐑩𐑯	pəlˈseɪʃən	89	wordnet	supplement						
pulsation	NN1	GenAm	𐑐𐑩𐑤𐑕𐑱𐑖𐑩𐑯	pəlˈseɪʃən	89	wiktionary	supplement						
pulsationally	AV0	RRP	𐑐𐑳𐑤𐑕𐑱𐑖𐑩𐑯𐑩𐑤𐑦	pʌlˈseɪʃənəli	89	wiktionary	new						
pulsationally	AV0	RRP	𐑐𐑳𐑤𐑕𐑱𐑖𐑯𐑩𐑤𐑦	pʌlˈseɪʃnəli	89	wiktionary	new						
pulsationally	AV0	RRP	𐑐𐑳𐑤𐑕𐑱𐑖𐑩𐑯𐑤𐑦	pʌlˈseɪʃənli	89	wiktionary	new						
pulse	NN1	GenAm	𐑐𐑩𐑤𐑕	pəls	89	wiktionary	supplement						
pulse	VVI	GenAm	𐑐𐑩𐑤𐑕	pəls	89	wiktionary	supplement						
pulsion	NN1	RSSB	𐑐𐑳𐑤𐑖𐑩𐑯	ˈpʌlʃən	89	wiktionary	new						
puma	NN1	RSSB	𐑐𐑵𐑥𐑩	puːmə	89	wordnet	supplement						
pumper	NN1	RRP	𐑐𐑳𐑥𐑐𐑼	pʌmpəR	89	wiktionary	new						
pumpernickel	NN1	GenAm	𐑐𐑳𐑥𐑐𐑼𐑯𐑦𐑒𐑤	ˈpʌmpəRˌnɪkl	89	wordnet	supplement						
pumphouse	NN1	GenAm	𐑐𐑳𐑥𐑐𐑣𐑬𐑕	ˈpʌmpˌhaʊs	89	wiktionary	new						
pumpjack	NN1	GenAm	𐑐𐑳𐑥𐑐𐑡𐑨𐑒	ˈpʌmpˌdʒæk	89	wiktionary	new						
pumpkin	NN1	GenAm	𐑐𐑳𐑙𐑒𐑦𐑯	ˈpʌŋkɪn	89	wiktionary	supplement						
pumpking	NN1	RRP	𐑐𐑳𐑥𐑐𐑒𐑦𐑙	ˈpʌmpkɪŋ	89	wiktionary	new						
punch dialogue	NN1	CotCaught	𐑐𐑳𐑯𐑗 𐑛𐑲𐑩𐑤𐑷𐑜	ˌpʌntʃ ˈdaɪəˌlɒɡ	89	wiktionary	new						cot-caught variant of GenAm 𐑐𐑳𐑯𐑗 𐑛𐑲𐑩𐑤𐑪𐑜
punch dialogue	NN1	RRP	𐑐𐑳𐑯𐑗 𐑛𐑲𐑩𐑤𐑪𐑜	ˌpʌntʃ ˈdaɪəlɒɡ	89	wiktionary	new						
punch-up	NN1	RSSB	𐑐𐑳𐑯𐑗𐑳𐑐	ˈpʌntʃˌʌp	89	wordnet	supplement						
punchbag	NN1	RRP	𐑐𐑳𐑯𐑗𐑚𐑨𐑜	ˈpʌntʃbæɡ	89	wiktionary	new						
puncheon	NN1	RSSB	𐑐𐑳𐑯𐑗𐑩𐑯	ˈpʌntʃən	89	wiktionary	new						
puncher	NN1	RRP	𐑐𐑳𐑯𐑗𐑼	pʌntʃər	89	wiktionary	new						
punching	NN1	GenAm	𐑐𐑩𐑯𐑗𐑦𐑙	ˈpəntʃɪŋ	89	wiktionary	supplement						
punching	VVI	GenAm	𐑐𐑩𐑯𐑗𐑦𐑙	ˈpəntʃɪŋ	89	wiktionary	supplement						
punching bag	NN1	RRP	𐑐𐑳𐑯𐑗𐑦𐑙 𐑚𐑨𐑜	ˈpʌntʃɪŋ ˌbæɡ	89	wiktionary	new						
punctiliar	AJ0	GenAm	𐑐𐑩𐑙𐑒𐑑𐑦𐑤𐑦𐑼	ˌpəŋkˈtɪliəR	89	wiktionary	new						
punctiliar	AJ0	RSSB	𐑐𐑳𐑙𐑒𐑑𐑦𐑤𐑽	pʌŋktɪlɪəR	89	wiktionary	new						
punctiliar	NN1	GenAm	𐑐𐑩𐑙𐑒𐑑𐑦𐑤𐑦𐑼	ˌpəŋkˈtɪliəR	89	wiktionary	new						
punctiliar	NN1	RSSB	𐑐𐑳𐑙𐑒𐑑𐑦𐑤𐑽	pʌŋktɪlɪəR	89	wiktionary	new						
punctilious	AJ0	RSSB	𐑐𐑳𐑙𐑒𐑑𐑦𐑤𐑦𐑩𐑕	pʌŋkˈtɪliəs	89	wordnet	supplement						
punctual	AJ0	GenAm	𐑐𐑳𐑙𐑗𐑫𐑩𐑤	ˈpʌŋtʃuəl	89	wiktionary	supplement						
punctual	AJ0	RSSB	𐑐𐑳𐑙𐑒𐑑𐑘𐑩𐑩𐑤	ˈpʌŋktjəəl	89	wordnet	supplement						
punctual	AJ0	RSSB	𐑐𐑳𐑙𐑒𐑑𐑘𐑩𐑩𐑤	ˈpʌŋktjəəl	89	wiktionary	supplement						
punctual	AJ0	RSSB	𐑐𐑳𐑙𐑑𐑘𐑩𐑩𐑤	ˈpʌŋtjəəl	89	wiktionary	supplement						
punctuality	NN1	GenAm	𐑐𐑳𐑙𐑒𐑗𐑫𐑨𐑤𐑩𐑑𐑦	ˌpʌŋktʃuˈæləti	89	wiktionary	supplement						
punctuality	NN1	GenAm	𐑐𐑳𐑙𐑗𐑫𐑨𐑤𐑩𐑑𐑦	ˌpʌŋtʃuˈæləti	89	wiktionary	supplement						
punctuality	NN1	RSSB	𐑐𐑳𐑙𐑒𐑑𐑘𐑩𐑨𐑤𐑩𐑑𐑦	pʌŋktjəˈæləti	89	wiktionary	supplement						
punctuality	NN1	RSSB	𐑐𐑳𐑙𐑑𐑘𐑩𐑨𐑤𐑩𐑑𐑦	pʌŋtjəˈæləti	89	wiktionary	supplement						
punctuate	AJ0	GenAm	𐑐𐑳𐑙𐑒𐑖𐑦𐑵𐑱𐑑	ˈpʌŋkʃɪuːeɪt	89	wiktionary	supplement						
punctuate	AJ0	GenAm	𐑐𐑳𐑙𐑒𐑖𐑦𐑵𐑱	ˈpʌŋkʃɪuːeɪ	89	wiktionary	supplement						
punctuate	AJ0	RSSB	𐑐𐑳𐑙𐑒𐑑𐑿𐑱𐑑	ˈpʌŋktjuːeɪt	89	wiktionary	supplement						
punctuate	VVI	GenAm	𐑐𐑳𐑙𐑒𐑖𐑦𐑵𐑱𐑑	ˈpʌŋkʃɪuːeɪt	89	wiktionary	supplement						
punctuate	VVI	GenAm	𐑐𐑳𐑙𐑒𐑖𐑦𐑵𐑱	ˈpʌŋkʃɪuːeɪ	89	wiktionary	supplement						
punctuate	VVI	RSSB	𐑐𐑳𐑙𐑒𐑑𐑿𐑱𐑑	ˈpʌŋktjuːeɪt	89	wordnet	supplement						
punctuate	VVI	RSSB	𐑐𐑳𐑙𐑒𐑑𐑿𐑱𐑑	ˈpʌŋktjuːeɪt	89	wiktionary	supplement						
punctus circumflexus	NN1	GenAm	𐑐𐑳𐑙𐑒𐑑𐑩𐑕 𐑕𐑼𐑒𐑩𐑥𐑓𐑤𐑧𐑒𐑕𐑩𐑕	ˌpʌŋktəs səRkəmˈfleksəs	89	wiktionary	new						
punctus circumflexus	NN1	RSSB	𐑐𐑳𐑙𐑒𐑑𐑩𐑕 𐑕𐑻𐑒𐑼𐑥𐑓𐑤𐑧𐑒𐑕𐑩𐑕	ˌpʌŋktəs sɜːRkəRmfleksəs	89	wiktionary	new						
